id,document_id,session_id,chunk_index,text
164,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,38,"In the Middle East in May, Commonwealth forces quashed an uprising in Iraq which had been supported
by German aircraft from bases within Vichy-controlled Syria .[132] Between June and July, British-led
forces invaded the French possessions of Syria and Lebanon , assisted by the Free French .[133]
With the situation in Europe and Asia relatively stable, Germany , Japan, and the Soviet Union made
preparations for war. With the Soviets wary of mounting tensions with Germany , and the Japanese
planning to take advantage of the European War by seizing resource-rich European possessions inMediterranean (1940–1941)
Axis attack on the Soviet Union (1941)
European theatre of World War II animation
map, 1939–1945 – Red: Western Allies and the
Soviet Union after 1941; Green: Soviet Union
before 1941; Blue: Axis powers
Members of the Einsatzgruppen
prepares to shoot a Jewish mother
holding her child, Ivangorod, UkraineSoutheast Asia, the two powers signed the Soviet–"
165,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,39,"prepares to shoot a Jewish mother
holding her child, Ivangorod, UkraineSoutheast Asia, the two powers signed the Soviet–
Japanese Neutrality Pact in April 1941.[134] By
contrast, the Germans were steadily making
preparations for an attack on the Soviet Union,
massing forces on the Soviet border .[135]
Hitler believed that the United Kingdo m's refusal to
end the war was based on the hope that the United
States and the Soviet Union would enter the war
against Germany .[136] On 31 July 1940, Hitler
decided that the Soviet Union should be eliminated
and aimed for the conquest of Ukraine , the Baltic
states , and Byelorussia .[137] However , other senior
German officials like Ribbentrop saw an opportunity
to create a Euro-Asian bloc against the British Empire
by inviting the Soviet Union into the Tripartite
Pact.[138] In November 1940, negotiations took place
to determine if the Soviet Union would join the pact.
The Soviets showed some interest but asked for"
166,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,40,"to determine if the Soviet Union would join the pact.
The Soviets showed some interest but asked for
concessions from Finland, Bulgaria, Turkey , and
Japan that Germany considered unacceptable. On 18
December 1940, Hitler issued the directive to prepare for an invasion of the Soviet Union.[139] On 22
June 1941, Germany , supported by Italy and Romania, invaded the Soviet Union in Operation
Barbarossa , with Germany accusing the Soviets of plotting against them ; they were joined shortly by
Finland and Hungary .[140] The primary targets of this surprise offensive[141] were the Baltic region ,
Moscow and Ukraine, with the ultimate goal of ending the 1941 campaign near the Arkhangelsk–
Astrakhan line—from the Caspian  to the White Seas. Hitler's objectives were to eliminate the Soviet
Union as a military power , extermina te communism , generate Lebensraum  (""living space"")[142] by
dispossessing the native population ,[143] and guarantee access to the strategic resources needed to defeat"
167,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,41,"dispossessing the native population ,[143] and guarantee access to the strategic resources needed to defeat
Germany's remaining rivals.[144]
Although the Red Army  was preparing for strategic counter -
offensives  before the war,[145] Operation Barbarossa forced
the Soviet supreme command  to adopt strategic defence .
During the summer , the Axis made significant gains into
Soviet territory , inflicting immense losses in both personnel
and materiel, mainly in massive encirclements  around Minsk ,
Smolensk , and Uman .
Nazi policy entailed that Wehrmacht subject Soviet POWs to
murderous treatment, executing all Jewish and Communist
POWs immediately per the Commissar Order , and subjecting
the remainder to forced marches to open-air concentration
camps, where they were to be deliberately starved to death .
By the end of the winter of 1941, 2.8 million Soviet POWs had died in German captivity . Some"
168,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,42,"By the end of the winter of 1941, 2.8 million Soviet POWs had died in German captivity . Some
3.3 million Soviet POWs would die in German captivity by the war's end in total, a nearly 60% mortality
rate.[146]"
169,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,43,"Russian civilians leaving destroyed
houses after a German bombardment
during the siege of Leningrad (Saint
Petersburg), 10 December 1942
Japanese soldiers entering Hong
Kong, 8 December 1941By mid-August, however , the German Army High Command  decided to suspend the offensive  of a
considerably depleted Army Group Centre , and to divert the 2nd Panzer Group  to reinforce troops
advancing towards central Ukraine and Leningrad.[147] The Kiev offensive  was overwhelmingly
successful, resulting in encirclement and elimination of four Soviet armies, and made possible further
advance into Crimea  and industrially-developed eastern Ukraine (the First Battle of Kharkov ).[148]
The diversion of three-quarters of the Axis troops and the majority of their air forces from France and the
central Mediterranean to the Eastern Front[149] prompted the United Kingdom to reconsider its grand
strategy .[150] In July, the UK and the Soviet Union formed a military alliance against Germany[151] and in"
170,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,44,"strategy .[150] In July, the UK and the Soviet Union formed a military alliance against Germany[151] and in
August, the United Kingdom and the United States jointly issued the Atlantic Charter , which outlined
British and American goals for the post-war world.[152] In late August the British and Soviets invaded
neutral Iran to secure the Persian Corridor , Iran's oil fields , and preempt any Axis advances through Iran
toward the Baku oil fields or India.[153]
By October , Axis powers had achieved operational objectives
in Ukraine and the Baltic region, with only the sieges of
Leningrad[154] and Sevastopol  continuing.[155] A major
offensive against Moscow  was renewed; after two months of
fierce battles in increasingly harsh weather , the German army
almost reached the outer suburbs of Moscow , where the
exhausted troops[156] were forced to suspend the
offensive.[157] Large territorial gains were made by Axis
forces, but their campaign had failed to achieve its main"
171,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,45,"offensive.[157] Large territorial gains were made by Axis
forces, but their campaign had failed to achieve its main
objectives: two key cities remained in Soviet hands, the
Soviet capability to resist  was not broken, and the Soviet
Union retained a considerable part of its military potential.
The blitzkrieg  phase  of the war in Europe had ended.[158]
By early December , freshly mobilised reserves[159] allowed the Soviets to achieve numerical parity with
Axis troops.[160] This, as well as intelligence data which established that a minimal number of Soviet
troops in the East would be sufficient to deter any attack by the Japanese Kwantung Army ,[161] allowed
the Soviets to begin a massive counter -offensive  that started on 5 December all along the front and
pushed German troops 100–250 kilometres (62–155  mi) west.[162]
Following the Japanese false flag Mukden incident  in 1931,
the Japanese shelling of the American gunboat USS Panay  in"
172,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,46,"Following the Japanese false flag Mukden incident  in 1931,
the Japanese shelling of the American gunboat USS Panay  in
1937, and the 1937–1938 Nanjing massacre , Japanese-
American relations deteriorated . In 1939, the United States
notified Japan that it would not be extending its trade treaty
and American public opinion opposing Japanese
expansionism led to a series of economic sanctions—the
Export Control Acts—which banned US exports of
chemicals, minerals and military parts to Japan, and increased
economic pressure on the Japanese regime.[116][163][164]
During 1939 Japan launched its first attack against Changsha ,
War breaks out in the Pacific (1941)"
173,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,47,"but was repulsed by late September .[165] Despite several offensives  by both sides, by 1940 the war
between China and Japan was at a stalemate. To increase pressure on China by blocking supply routes,
and to better position Japanese forces in the event of a war with the Western powers, Japan invaded and
occupied northern Indochina  in September 1940.[166]
Chinese nationalist forces launched a large-scale counter -offensive  in early 1940. In August, Chinese
communists  launched an offensive in Central China ;[167] in retaliation, Japanese armies in North China
implemented the Three Alls policy , a massive scorched earth initiative to depopulate regions deemed
hostile to Japanese occupation.[168][169] Continued antipathy between Chinese communist and nationalist
forces culminated in armed clashes in January 1941 , effectively ending their co-operation.[170] In March,
the Japanese 11th army attacked the headquarters of the nationalist Chinese 19th army but was repulsed"
